ip_address,MTU,"Внутренняя температура (CPE (Eltex), Основной)",Время работы Eltex,Двусторонний коэффициент потерь пакетов класс PRE (IPP7),Двусторонний коэффициент потерь пакетов класс REA (IPP5),Двусторонний коэффициент потерь пакетов класс STD (IPP1),Двусторонняя вариация времени задержки класс PRE (IPP7),Двусторонняя вариация времени задержки класс REA (IPP5),Двусторонняя вариация времени задержки класс STD (IPP1),Двусторонняя задержка передачи пакетов класс PRE (IPP7),Двусторонняя задержка передачи пакетов класс REA (IPP5),Двусторонняя задержка передачи пакетов класс STD (IPP1),Двусторонняя сетевая задержка (сред.),Джиттер,Доступность,Доступность от соседнего Eltex,Загрузка канала (UDP трафик) в момент измерения пропускной способности (передача) / Измерять только в нерабочее время,Загрузка канала (UDP трафик) в момент измерения пропускной способности (прием) /  Измерять только в нерабочее время,Загрузка канала (входящая)[new],Загрузка канала (исходящая)[new],"Загрузка канала (передача), Кбит/с","Загрузка канала (прием), Кбит/с",Загрузка оперативной памяти CPE,Загрузка процессора CPE,"Коэффициент загрузки канала (передача), %","Коэффициент загрузки канала (прием), %",Потеря пакетов,Проверка фрагментации пакетов,Пропускная способность (передача),"Пропускная способность (передача), %",Пропускная способность (прием),"Пропускная способность (прием), %",Среднее время отклика,"Статус Downlink порта до СКЗИ (CPE Eltex, Основной)","Статус Uplink порта (CPE Eltex, Основной)",Тест доступности (ICMP Echo),timestamp,target
172.16.15.150,1800.0,55.0,14117.0,0.0,0.0,0.0,5.478333333333333,3.735,0.368,27.295,27.069999999999997,22.282,22.282,0.0,1.0,1.0,42.1,2475.77,46413.58012637386,75909.77021208036,529.4,218.08,60.0,3.5,3.4433333333333334,1.42,0.0,1.0,15479.0,100.0,15704.0,100.0,26.0,2.0,2.0,100.0,2024-12-27 19:00:00,0
172.16.15.150,1800.0,55.0,14177.0,0.0,0.0,0.0,0.27666666666666667,0.26333333333333336,3.23,25.271666666666665,21.71666666666667,23.095,23.095,0.03333333333333333,1.0,1.0,42.1,2475.77,41736.45214762372,69256.5210334405,582.6816666666667,360.195,60.0,3.5,3.795,2.3466666666666667,0.0,1.0,15479.0,100.0,15704.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-27 19:30:00,0
172.16.15.150,1800.0,55.0,14177.0,0.0,0.0,0.0,2.0816666666666666,0.52,0.6,22.631666666666664,23.246666666666666,22.116666666666664,22.116666666666664,0.3333333333333333,1.0,1.0,42.1,2475.77,46910.41389008913,71419.03305865166,701.2366666666667,504.76666666666665,60.0,3.5,4.566666666666666,3.285,0.0,1.0,15479.0,100.0,15704.0,100.0,26.3,2.0,2.0,100.0,2024-12-27 20:00:00,0
172.16.15.150,1800.0,55.0,14237.0,0.0,0.0,0.0,1.26,1.465,1.5583333333333333,23.955,22.459999999999997,25.165000000000003,25.165000000000003,0.23333333333333334,1.0,1.0,42.1,2475.77,53394.86991480933,72640.69481131909,677.9116666666666,521.2016666666667,60.5,3.5,4.415,3.393333333333333,0.0,1.0,15597.0,100.0,15635.0,100.0,26.5,2.0,2.0,100.0,2024-12-27 20:30:00,0
172.16.15.150,1800.0,55.0,14237.0,0.0,0.0,0.0,1.1733333333333333,2.158333333333333,0.47500000000000003,22.031666666666666,22.741666666666664,23.185,23.185,0.2,1.0,1.0,42.1,2475.77,51380.24583055194,69649.3107841728,524.3266666666667,257.5733333333333,60.0,3.25,3.4133333333333336,1.675,0.0,1.0,15597.0,100.0,15635.0,100.0,26.266666666666666,2.0,2.0,100.0,2024-12-27 21:00:00,0
172.16.15.150,1800.0,55.0,14297.0,0.0,0.0,0.0,2.816666666666667,0.25,2.078333333333333,23.27333333333333,22.886666666666667,25.066666666666666,25.066666666666666,0.13793103448275862,1.0,1.0,42.1,2475.77,43009.87567637766,68997.85685979374,589.4,397.56333333333333,60.0,3.5,3.8366666666666664,2.59,0.0,1.0,15597.0,100.0,15635.0,100.0,26.17241379310345,2.0,2.0,100.0,2024-12-27 21:30:00,0
172.16.15.150,1800.0,55.0,14297.0,0.0,0.0,0.0,1.1116666666666666,1.9900000000000002,0.425,24.21666666666667,22.668333333333333,19.473333333333333,19.473333333333333,0.23333333333333334,1.0,1.0,42.1,2475.77,43691.717091720704,89113.06615208318,1311.885,436.785,60.0,3.25,8.541666666666666,2.845,0.0,1.0,15597.0,100.0,15635.0,100.0,26.233333333333334,2.0,2.0,100.0,2024-12-27 22:00:00,0
172.16.15.150,1800.0,55.0,14357.0,0.0,0.0,0.0,1.8716666666666664,0.7316666666666668,1.0216666666666667,23.91,20.903333333333332,26.505,26.505,0.16666666666666666,1.0,1.0,42.1,2475.77,43650.99104008029,71016.74319327403,597.1566666666666,388.72,60.0,3.5,3.8883333333333336,2.53,0.6666666666666666,1.0,15597.0,100.0,15635.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-27 22:30:00,0
172.16.15.150,1800.0,55.0,14357.0,0.0,0.0,0.0,2.12,0.6533333333333333,1.04,25.083333333333332,23.373333333333335,22.028333333333332,22.028333333333332,0.03333333333333333,1.0,1.0,42.1,2475.77,45982.12872855953,70830.64639412453,590.0333333333333,419.7266666666667,60.0,3.25,3.841666666666667,2.733333333333333,0.0,1.0,15597.0,100.0,15635.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-27 23:00:00,0
172.16.15.150,1800.0,55.0,14417.0,0.0,0.0,0.0,4.828333333333333,1.425,1.4549999999999998,25.183333333333334,23.488333333333333,24.281666666666666,24.281666666666666,0.13333333333333333,1.0,1.0,42.1,2475.77,49018.04995531122,73107.6473686323,568.1716666666666,413.15000000000003,60.5,3.5,3.6966666666666668,2.69,0.0,1.0,15597.0,100.0,15635.0,100.0,26.2,2.0,2.0,100.0,2024-12-27 23:30:00,0
172.16.15.150,1800.0,55.0,14417.0,0.0,0.0,0.0,1.2814285714285716,2.045714285714286,0.31857142857142856,27.631428571428568,21.207142857142856,23.21142857142857,23.21142857142857,0.125,1.0,1.0,42.1,2475.77,48700.2222712051,76699.20236433634,560.8449999999999,276.04,60.5,3.5,3.651666666666667,1.7983333333333336,0.0,1.0,15597.0,100.0,15635.0,100.0,26.03125,2.0,2.0,100.0,2024-12-28 00:00:00,0
172.16.15.150,1800.0,55.0,14477.0,0.0,0.0,0.0,0.19833333333333333,0.6416666666666667,4.381666666666667,22.791666666666668,22.746666666666666,23.948333333333334,23.948333333333334,0.13333333333333333,1.0,1.0,42.1,2475.77,49476.352154668144,76088.56189600482,606.7671428571429,426.6885714285714,60.0,3.5,3.9514285714285715,2.777142857142857,0.0,1.0,15435.0,100.0,15712.0,100.0,26.1,2.0,2.0,100.0,2024-12-28 00:30:00,0
172.16.15.150,1800.0,55.0,14477.0,0.0,0.0,0.0,0.43166666666666664,0.51,1.4133333333333333,20.541666666666668,21.74666666666667,22.288333333333338,22.288333333333338,0.13793103448275862,1.0,1.0,42.1,2475.77,45424.38458954873,70034.68507538014,556.872,303.82399999999996,60.0,3.0,3.628,1.9739999999999998,0.0,1.0,15435.0,100.0,15712.0,100.0,26.17241379310345,2.0,2.0,100.0,2024-12-28 01:00:00,0
172.16.15.150,1800.0,55.5,14537.0,0.0,0.0,0.0,1.1883333333333332,1.925,2.813333333333333,23.563333333333333,25.311666666666667,24.046666666666667,24.046666666666667,0.06666666666666667,1.0,1.0,42.1,2475.77,44310.354480204616,69386.44428905439,535.8583333333333,324.9316666666667,60.0,3.25,3.4883333333333333,2.1166666666666667,0.0,1.0,15435.0,100.0,15712.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-28 01:30:00,0
172.16.15.150,1800.0,55.0,14537.0,0.0,0.0,0.0,0.5033333333333333,1.0433333333333332,0.5700000000000001,24.915000000000003,25.25,20.58,20.58,0.09090909090909091,1.0,1.0,42.1,2475.77,57510.2476342156,73315.33101638562,594.4250000000001,382.35999999999996,60.0,3.25,3.8699999999999997,2.4883333333333333,0.0,1.0,15435.0,100.0,15712.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 02:00:00,0
172.16.15.150,1800.0,55.0,14597.0,0.0,0.0,0.0,0.524,0.97,1.8866666666666667,23.740000000000002,22.47,23.508333333333336,23.508333333333336,0.06666666666666667,1.0,1.0,42.1,2475.77,47390.06366719855,72851.98109245724,659.02,465.7416666666666,60.5,3.25,4.29,3.03,0.0,1.0,15435.0,100.0,15712.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 02:30:00,0
172.16.15.150,1800.0,55.0,14597.0,0.0,0.0,0.0,0.19666666666666666,0.735,0.46799999999999997,24.03,21.918333333333333,22.176,22.176,0.26666666666666666,1.0,1.0,42.1,2475.77,59268.361678073554,74901.42855292119,906.8933333333334,474.52833333333336,60.5,3.5,5.903333333333333,3.09,0.0,1.0,15435.0,100.0,15712.0,100.0,26.133333333333333,2.0,2.0,100.0,2024-12-28 03:00:00,0
172.16.15.150,1800.0,55.0,14657.0,0.0,0.0,0.0,5.033333333333333,1.0,0.34,27.483333333333334,24.273333333333337,22.741666666666664,22.741666666666664,0.3,1.0,1.0,42.1,2475.77,268951.70648162183,151191.32496650043,917.255,2352.111666666667,60.0,3.0,5.973333333333334,15.311666666666667,0.0,1.0,15435.0,100.0,15712.0,100.0,26.4,2.0,2.0,100.0,2024-12-28 03:30:00,0
172.16.15.150,1800.0,55.0,14657.0,0.0,0.0,0.0,2.5616666666666665,0.13666666666666666,0.6166666666666666,24.01,22.765,22.843333333333334,22.843333333333334,0.2413793103448276,1.0,1.0,42.1,2475.77,403389.4617071665,349024.9760700228,2710.0466666666666,3102.0533333333333,60.0,3.75,17.643333333333334,20.195,0.0,1.0,15435.0,100.0,15712.0,100.0,26.310344827586206,2.0,2.0,100.0,2024-12-28 04:00:00,0
172.16.15.150,1800.0,55.0,14717.0,0.0,0.0,0.0,1.3616666666666666,1.3833333333333335,0.5816666666666667,25.423333333333332,24.775000000000002,23.045,23.045,0.9666666666666667,1.0,1.0,42.1,2475.77,180242.62309888878,298445.9466708865,2283.976666666667,1784.8983333333335,60.0,3.5,14.87,11.62,0.0,1.0,15422.0,100.0,15286.0,99.52,29.066666666666666,2.0,2.0,100.0,2024-12-28 04:30:00,0
172.16.15.150,1800.0,55.0,14717.0,0.0,0.0,0.0,0.71,2.4149999999999996,4.37,20.658333333333335,25.63,31.108333333333334,31.108333333333334,0.3333333333333333,1.0,1.0,42.1,2475.77,262787.2576275442,368289.7643214481,4911.346666666666,2402.275,60.0,4.25,31.971666666666668,15.641666666666667,0.0,1.0,15422.0,100.0,15286.0,99.52,26.2,2.0,2.0,100.0,2024-12-28 05:00:00,0
172.16.15.150,1800.0,55.0,14777.0,0.0,0.0,0.0,2.2616666666666663,1.9283333333333335,4.128333333333333,21.626666666666665,30.241666666666664,24.338333333333335,24.338333333333335,0.1,1.0,1.0,42.1,2475.77,242965.4638275898,376323.59948765545,2715.8650000000002,2368.915,60.0,4.0,17.68166666666667,15.423333333333332,0.0,1.0,15422.0,100.0,15286.0,99.52,26.066666666666666,2.0,2.0,100.0,2024-12-28 05:30:00,0
172.16.15.150,1800.0,55.0,14777.0,0.0,0.0,0.0,1.4416666666666667,0.27666666666666667,5.478333333333333,23.413333333333338,22.765,88.28500000000001,88.28500000000001,0.2413793103448276,1.0,1.0,42.1,2475.77,274485.6109753387,492373.09302959696,5013.741666666667,4251.638333333333,60.0,3.5,32.64333333333334,27.680000000000003,0.0,1.0,15422.0,100.0,15286.0,99.52,26.586206896551722,2.0,2.0,100.0,2024-12-28 06:00:00,0
172.16.15.150,1800.0,55.0,14837.0,0.0,0.0,0.0,0.7166666666666667,1.5350000000000001,3.1683333333333334,24.116666666666664,22.366666666666664,22.108333333333334,22.108333333333334,0.03333333333333333,1.0,1.0,42.1,2475.77,415178.4756471928,597228.2953195998,4713.536666666667,1748.485,60.0,3.75,30.688333333333333,11.385,0.0,1.0,15422.0,100.0,15286.0,99.52,26.4,2.0,2.0,100.0,2024-12-28 06:30:00,0
172.16.15.150,1800.0,55.0,14837.0,0.0,0.0,0.0,0.4583333333333333,0.12666666666666668,0.5366666666666667,23.89833333333333,22.673333333333332,23.218333333333334,23.218333333333334,0.1,1.0,1.0,42.1,2475.77,357915.0427400066,487155.3801426672,6016.22,2581.8283333333334,60.0,3.75,39.16833333333333,16.806666666666665,0.0,1.0,15422.0,100.0,15286.0,99.52,26.3,2.0,2.0,100.0,2024-12-28 07:00:00,0
172.16.15.150,1800.0,55.0,14897.0,0.0,0.0,0.0,0.6533333333333333,2.485,4.216666666666667,21.90833333333333,35.733333333333334,24.781666666666666,24.781666666666666,0.03333333333333333,1.0,1.0,42.1,2475.77,350499.9314925873,724751.8870934454,5092.415,1922.6466666666665,60.0,3.75,33.155,12.516666666666666,0.0,1.0,15422.0,100.0,15286.0,99.52,26.766666666666666,2.0,2.0,100.0,2024-12-28 07:30:00,0
172.16.15.150,1800.0,55.0,14897.0,0.0,0.0,0.0,1.1871428571428573,0.047142857142857146,1.2442857142857142,22.84142857142857,21.048571428571428,25.071428571428573,25.071428571428573,0.0,1.0,1.0,42.1,2475.77,267069.5867440043,574639.4829561582,5596.003333333333,4572.571666666667,60.0,4.25,36.431666666666665,29.77,0.0,1.0,15422.0,100.0,15286.0,99.52,26.0,2.0,2.0,100.0,2024-12-28 08:00:00,0
172.16.15.150,1800.0,55.0,14957.0,0.0,0.0,0.0,1.6466666666666665,0.12333333333333334,1.4649999999999999,22.810000000000002,20.18166666666667,23.495,23.495,0.0,1.0,1.0,42.1,2475.77,360012.5337889444,500837.42200298834,4130.855714285714,2395.307142857143,60.0,4.0,26.892857142857142,15.592857142857143,0.0,1.0,15447.0,100.0,14289.0,93.03,26.0,2.0,2.0,100.0,2024-12-28 08:30:00,0
172.16.15.150,1800.0,55.0,14957.0,0.0,0.0,0.0,0.5233333333333333,0.6016666666666667,1.7066666666666663,25.709999999999997,23.95,23.866666666666664,23.866666666666664,0.06666666666666667,1.0,1.0,42.1,2475.77,331948.97775113524,732012.5546058894,5793.216,2367.734,60.0,4.0,37.718,15.418000000000001,0.0,1.0,15447.0,100.0,14289.0,93.03,27.133333333333333,2.0,2.0,100.0,2024-12-28 09:00:00,0
172.16.15.150,1800.0,55.0,15017.0,0.0,0.0,0.0,1.4833333333333332,0.09833333333333334,0.39999999999999997,23.650000000000002,21.631666666666664,22.866666666666664,22.866666666666664,0.06896551724137931,1.0,1.0,42.1,2475.77,277499.6078768022,619303.2488029012,5371.1466666666665,2106.7533333333336,60.0,4.0,34.968333333333334,13.716666666666667,0.0,1.0,15447.0,100.0,14289.0,93.03,26.137931034482758,2.0,2.0,100.0,2024-12-28 09:30:00,0
172.16.15.150,1800.0,55.0,15017.0,0.0,0.0,0.0,1.0533333333333335,0.68,1.2716666666666665,24.025000000000002,20.691666666666666,22.39,22.39,0.1,1.0,1.0,42.1,2475.77,272308.8877556449,505139.4419759199,5290.150000000001,2147.605,60.0,4.0,34.44166666666667,13.981666666666667,0.0,1.0,15447.0,100.0,14289.0,93.03,26.633333333333333,2.0,2.0,100.0,2024-12-28 10:00:00,0
172.16.15.150,1800.0,55.0,15077.0,0.0,0.0,0.0,1.428,0.9460000000000001,3.7366666666666664,24.022,34.686,26.241666666666664,26.241666666666664,0.0,1.0,1.0,42.1,2475.77,322637.4393599875,510190.44394834136,3605.228333333333,3218.2899999999995,60.0,4.0,23.47,20.951666666666668,0.0,1.0,15447.0,100.0,14289.0,93.03,26.3,2.0,2.0,100.0,2024-12-28 10:30:00,0
172.16.15.150,1800.0,55.0,15077.0,0.0,0.0,0.0,3.548333333333334,0.305,1.434,23.536666666666665,21.646666666666665,25.55,25.55,0.0,1.0,1.0,42.1,2475.77,210798.5479427163,384228.6763154675,1979.9833333333336,1229.615,60.0,3.75,12.891666666666666,8.006666666666666,0.0,1.0,15447.0,100.0,14289.0,93.03,26.0,2.0,2.0,100.0,2024-12-28 11:00:00,0
172.16.15.150,1800.0,55.0,15137.0,0.0,0.0,0.0,0.8766666666666666,1.8416666666666668,1.255,22.018333333333334,22.44333333333333,23.775000000000002,23.775000000000002,0.0,1.0,1.0,42.1,2475.77,208848.74945377297,347028.25733273587,4233.713333333333,1964.5516666666665,60.0,3.75,27.563333333333333,12.790000000000001,0.0,1.0,15447.0,100.0,14289.0,93.03,26.0,2.0,2.0,100.0,2024-12-28 11:30:00,0
172.16.15.150,1800.0,55.0,15137.0,0.0,0.0,0.0,11.604999999999999,11.053333333333333,1.6616666666666668,29.493333333333336,29.39333333333333,25.811666666666667,25.811666666666667,0.03333333333333333,1.0,1.0,42.1,2475.77,254508.9746216374,546843.4744847483,3840.588333333333,1644.7816666666668,60.0,3.75,25.00333333333333,10.708333333333334,0.0,1.0,15447.0,100.0,14289.0,93.03,27.533333333333335,2.0,2.0,100.0,2024-12-28 12:00:00,0
172.16.15.150,1800.0,55.0,15197.0,0.0,0.0,0.0,3.865,2.631666666666667,3.2483333333333335,23.75,22.941666666666666,39.14,39.14,0.10344827586206896,1.0,1.0,42.1,2475.77,224578.8156810203,555877.7637122644,5041.808333333333,1792.945,60.0,3.5,32.824999999999996,11.671666666666667,0.6896551724137931,1.0,14616.0,95.16,15423.0,100.0,26.06896551724138,2.0,2.0,100.0,2024-12-28 12:30:00,0
172.16.15.150,1800.0,55.0,15197.0,0.0,0.0,0.0,1.1083333333333334,1.9516666666666669,1.14,22.001666666666665,24.77,24.238333333333333,24.238333333333333,0.1,1.0,1.0,42.1,2475.77,192390.7322129908,334708.1069064153,2937.228333333334,1024.6216666666667,60.0,3.5,19.121666666666666,6.671666666666667,0.0,1.0,14616.0,95.16,15423.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-28 13:00:00,0
172.16.15.150,1800.0,55.0,15257.0,0.0,0.0,0.0,3.4,1.8,0.9899999999999999,25.581666666666667,21.971666666666668,24.26,24.26,0.03333333333333333,1.0,1.0,42.1,2475.77,168395.66648481783,248097.6398798617,1273.8716666666667,947.0916666666667,60.0,3.5,8.293333333333333,6.165,0.0,1.0,14616.0,95.16,15423.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-28 13:30:00,0
172.16.15.150,1800.0,55.0,15257.0,0.0,0.0,0.0,0.86,13.818333333333333,1.5366666666666668,23.39,33.29666666666667,24.3,24.3,0.06666666666666667,1.0,1.0,42.1,2475.77,75690.43994739545,106438.82714689025,839.1783333333333,1153.72,60.0,3.75,5.463333333333334,7.510000000000001,0.0,1.0,14616.0,95.16,15423.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 14:00:00,0
172.16.15.150,1800.0,55.0,15317.0,0.0,0.0,0.0,0.32,20.325,0.7600000000000001,20.720000000000002,34.935,22.313333333333333,22.313333333333333,0.03333333333333333,1.0,1.0,42.1,2475.77,56180.303554741084,63849.78376140986,511.1166666666666,359.55333333333334,60.0,3.5,3.3250000000000006,2.341666666666667,0.0,1.0,14616.0,95.16,15423.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 14:30:00,0
172.16.15.150,1800.0,55.0,15317.0,0.0,0.0,0.0,2.5,1.3683333333333334,1.9349999999999998,25.290000000000003,23.334999999999997,22.761666666666667,22.761666666666667,0.06666666666666667,1.0,1.0,42.1,2475.77,73920.5064810652,100220.45917550668,1232.8766666666666,892.5983333333334,60.0,3.5,8.026666666666666,5.81,0.0,1.0,14616.0,95.16,15423.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-28 15:00:00,0
172.16.15.150,1800.0,55.0,15377.0,0.0,0.0,0.0,1.531666666666667,1.6016666666666666,1.6416666666666666,25.631666666666664,21.36,21.45,21.45,0.034482758620689655,1.0,1.0,42.1,2475.77,52794.9153617131,61732.060570436384,376.91,296.65333333333336,60.0,3.25,2.455,1.93,0.0,1.0,14616.0,95.16,15423.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 15:30:00,0
172.16.15.150,1800.0,55.0,15377.0,0.0,0.0,0.0,2.9914285714285715,0.7742857142857142,1.4042857142857144,21.73,23.41142857142857,25.268571428571427,25.268571428571427,0.08333333333333333,1.0,1.0,42.1,2475.77,29418.57709825122,50254.63086386526,447.125,340.0133333333333,60.0,3.25,2.9133333333333336,2.215,0.0,1.0,14616.0,95.16,15423.0,100.0,26.03125,2.0,2.0,100.0,2024-12-28 16:00:00,0
172.16.15.150,1800.0,55.0,15437.0,0.0,0.0,0.0,2.141666666666667,1.6050000000000002,1.9033333333333333,21.785,23.45,22.416666666666668,22.416666666666668,0.03333333333333333,1.0,1.0,42.1,2475.77,28728.45749864022,44035.14253523889,315.17571428571426,180.41714285714286,60.0,3.25,2.05,1.172857142857143,0.0,1.0,15597.0,100.0,15648.0,100.0,26.6,2.0,2.0,100.0,2024-12-28 16:30:00,0
172.16.15.150,1800.0,55.0,15437.0,0.0,0.0,0.0,1.8516666666666668,12.343333333333334,0.8283333333333335,23.790000000000003,31.951666666666664,25.983333333333334,25.983333333333334,0.03333333333333333,1.0,1.0,42.1,2475.77,25032.6603412988,40323.90023671701,340.7,236.708,60.0,3.5,2.218,1.542,0.0,1.0,15597.0,100.0,15648.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 17:00:00,0
172.16.15.150,1800.0,55.0,15497.0,0.0,0.0,0.0,1.22,5.6883333333333335,5.78,22.331666666666667,24.24166666666667,27.123333333333335,27.123333333333335,0.0,1.0,1.0,42.1,2475.77,25933.304221248545,55448.83479717487,250.09666666666666,118.84833333333334,60.0,3.5,1.6283333333333332,0.7716666666666666,0.0,1.0,15597.0,100.0,15648.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 17:30:00,0
172.16.15.150,1800.0,55.0,15497.0,0.0,0.0,0.0,1.675,1.0183333333333333,1.075,23.69333333333333,22.51,22.368333333333336,22.368333333333336,0.16666666666666666,1.0,1.0,42.1,2475.77,26620.474669472293,83599.85401277902,942.7016666666667,282.71333333333337,60.0,3.25,6.138333333333333,1.8399999999999999,0.0,1.0,15597.0,100.0,15648.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 18:00:00,0
172.16.15.150,1800.0,55.0,15557.0,0.0,0.0,0.0,1.5299999999999998,1.3219999999999998,3.6833333333333336,24.412,22.72,27.016666666666666,27.016666666666666,0.0,1.0,1.0,42.1,2475.77,27497.474079374493,40263.248229331446,417.78,328.155,60.0,3.0,2.7183333333333333,2.1366666666666667,0.0,1.0,15597.0,100.0,15648.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 18:30:00,0
172.16.15.150,1800.0,55.0,15557.0,0.0,0.0,0.0,11.93,6.835,0.32799999999999996,30.569999999999997,27.346666666666664,20.834,20.834,0.0625,1.0,1.0,42.1,2475.77,25758.932650139443,37838.69347963132,358.24500000000006,270.74333333333334,60.0,3.5,2.3316666666666666,1.7633333333333334,0.0,1.0,15597.0,100.0,15648.0,100.0,26.03448275862069,2.0,2.0,100.0,2024-12-28 19:00:00,0
172.16.15.150,1800.0,55.0,15617.0,0.0,0.0,0.0,1.5599999999999998,7.830000000000001,1.8266666666666669,21.573333333333334,26.248333333333335,25.825,25.825,0.03333333333333333,1.0,1.0,42.1,2475.77,25185.03283426247,37485.95684367767,281.9483333333333,158.38666666666668,60.0,3.0,1.8366666666666667,1.0316666666666667,0.0,1.0,15597.0,100.0,15648.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 19:30:00,0
172.16.15.150,1800.0,55.5,15617.0,0.0,0.0,0.0,1.675,0.8133333333333334,0.7866666666666666,25.285,23.900000000000002,21.983333333333334,21.983333333333334,0.06666666666666667,1.0,1.0,42.1,2475.77,26812.936244096876,54963.674190972844,275.23833333333334,131.64166666666668,60.0,3.25,1.7933333333333332,0.8583333333333334,0.0,1.0,15597.0,100.0,15648.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 20:00:00,0
172.16.15.150,1800.0,55.0,15677.0,0.0,0.0,0.0,1.6366666666666667,3.36,3.5533333333333332,25.355,26.441666666666663,27.045,27.045,0.13333333333333333,1.0,1.0,42.1,2475.77,27547.7495218924,42889.80957108533,385.695,252.59666666666666,60.0,3.25,2.5100000000000002,1.6450000000000002,0.0,1.0,15173.0,98.78,15692.0,100.0,26.1,2.0,2.0,100.0,2024-12-28 20:30:00,0
172.16.15.150,1800.0,55.0,15677.0,0.0,0.0,0.0,1.505,0.5733333333333334,0.41,24.593333333333334,24.27333333333333,23.054999999999996,23.054999999999996,0.0,1.0,1.0,42.1,2475.77,28427.010055215294,41283.091471119995,280.62833333333333,151.19,60.0,3.0,1.8266666666666664,0.985,0.0,1.0,15173.0,98.78,15692.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 21:00:00,0
172.16.15.150,1800.0,55.0,15737.0,0.0,0.0,0.0,2.7266666666666666,0.3416666666666666,1.1783333333333332,25.276666666666667,21.551666666666666,24.393333333333334,24.393333333333334,0.0,1.0,1.0,42.1,2475.77,26437.629005084655,39486.160023996585,328.5916666666667,200.75666666666666,60.0,3.5,2.1416666666666666,1.3066666666666666,0.0,1.0,15173.0,98.78,15692.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 21:30:00,0
172.16.15.150,1800.0,55.0,15737.0,0.0,0.0,0.0,3.5383333333333336,2.9716666666666662,1.7466666666666668,24.679999999999996,24.293333333333333,21.218333333333334,21.218333333333334,0.034482758620689655,1.0,1.0,42.1,2475.77,25946.700824209995,42597.46737637928,412.41166666666663,312.27500000000003,60.0,3.5,2.6816666666666666,2.033333333333333,0.0,1.0,15173.0,98.78,15692.0,100.0,26.03448275862069,2.0,2.0,100.0,2024-12-28 22:00:00,0
172.16.15.150,1800.0,55.0,15797.0,0.0,0.0,0.0,1.0233333333333332,2.955,1.72,24.626666666666665,23.046666666666667,21.326666666666668,21.326666666666668,0.03333333333333333,1.0,1.0,42.1,2475.77,26305.777772006422,40497.241997643265,346.49333333333334,207.4333333333333,60.0,3.0,2.2566666666666664,1.3499999999999999,0.0,1.0,15173.0,98.78,15692.0,100.0,26.0,2.0,2.0,100.0,2024-12-28 22:30:00,0
172.16.15.150,1800.0,55.0,15797.0,0.0,0.0,0.0,0.38666666666666666,6.609999999999999,3.483333333333333,25.433333333333334,25.82166666666667,24.7,24.7,0.03333333333333333,1.0,1.0,42.1,2475.77,25613.746275061578,37860.81839512053,380.0433333333333,280.17833333333334,60.0,3.5,2.473333333333333,1.8216666666666665,0.0,1.0,15173.0,98.78,15692.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-28 23:00:00,0
172.16.15.150,1800.0,55.5,15857.0,0.0,0.0,0.0,0.7949999999999999,3.5883333333333334,1.8433333333333335,23.316666666666666,25.816666666666666,26.861666666666668,26.861666666666668,0.06666666666666667,1.0,1.0,42.1,2475.77,25558.793592938604,38467.25895302407,227.29666666666665,106.305,60.5,3.25,1.4800000000000002,0.6933333333333334,0.0,1.0,15173.0,98.78,15692.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-28 23:30:00,0
172.16.15.150,1800.0,55.0,15857.0,0.0,0.0,0.0,1.18,0.43714285714285717,0.6185714285714285,25.947142857142858,22.18142857142857,22.97714285714286,22.97714285714286,0.1875,1.0,1.0,42.1,2475.77,30885.266720619395,166067.45499587696,1262.3683333333333,192.04166666666666,60.0,3.0,8.218333333333334,1.2483333333333333,0.0,1.0,15173.0,98.78,15692.0,100.0,26.1875,2.0,2.0,100.0,2024-12-29 00:00:00,0
172.16.15.150,1800.0,55.0,15917.0,0.0,0.0,0.0,0.7866666666666667,0.52,3.026666666666667,22.263333333333332,21.746666666666666,20.900000000000002,20.900000000000002,0.06666666666666667,1.0,1.0,42.1,2475.77,37338.522123931856,257612.73554383012,2022.2557142857145,300.4842857142857,60.0,3.5,13.167142857142858,1.957142857142857,0.0,1.0,12429.0,80.92,15623.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-29 00:30:00,0
